X,Y,OBJECTID,NOMBRE,ID,EXTERNO,DIRECCION,LOCALIDAD,ZONA_PLANEAMIENTO,EQUIPO,INTERSECCIONES_POR_EQUIPO,UBICACION,FECHA_INSTALACION,OPERACION,ZONA_AUTOMATICO,FUNCIONAMIENTO,IMPLEMENTACION,TIPO_INTER,GRUPOS_VEHICULARES,GRUPOS_BRT,GRUPOS_PEATONALES,GRUPOS_SONOROS,GRUPOS_CICLISTAS,FECHA_VIGENCIA,FUNCION_DETECTORES,DIRECCION_LARGA,BARRIO,CORREDOR,CLASIFICACION_INTERSECCION,ANO_INSTALACION,NOM_ESQUEMA,NOM_PLANEAMIENTO,NOM_ELECTRICO,URL_ESQUEMA,URL_PLANEAMIENTO,URL_NOM_ELECTRICO,GLOBALID
-74.176353534,4.61301833600004,1291,3485,923,3485,AK 80 X CL 57A S,KENNEDY,SUR 2,ACTROS,SENCILLA,SI,3/12/1993,NORMAL,3527,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,4,5",N/A,"22,24,31",N/A,NO,2021/03/02 00:00:01+00,"Conteo, Brechas, Fases por demanda, Fases por demanda peatones",AV AGOBERTO MEJÍA CIFUENTES (AK 80) X CL 57A S,LA ESTANZUELA,NO,MEDIANA,1993,3485_20210302_Esquema.pdf,3485_20210302_Planeamiento.pdf,3485_20210302_Electrico.pdf,,https://drive.google.com/file/d/1xp6w5WAUTHwk0-g36Y4Nwvacpshc_2CP/preview?usp=drivesdk,,3610e404-bcda-4c96-80a8-70e87d2c3ea2
-74.1727670339999,4.61591683000006,1292,3486,919,3486,AK 80 X CL 53 S,KENNEDY,SUR 2,ACTROS,SENCILLA,SI,29/01/1988,NORMAL,3527,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,4,5",N/A,"22,24,31",N/A,NO,2021/03/02 00:00:01+00,"Conteo, Brechas, Fases por demanda, Fases por demanda peatones",AV AGOBERTO MEJÍA CIFUENTES (AK 80) X CL 53 S,VERACRUZ,NO,MEDIANA,1988,3486_20210302_Esquema.pdf,3486_20210302_Planeamiento.pdf,3486_20210302_Electrico.pdf,,https://drive.google.com/file/d/1G66dRuwogzFfqPgtzGWWdp2wM_OFJeKC/preview?usp=drivesdk,,cc59e977-7c1a-40e9-924a-61436107dbb7
-74.150827877,4.61394290600003,1293,3487,866,3487,KR 73 X CL 40 S,KENNEDY,SUR 2,ACTROS,SENCILLA,SI,15/10/2004,NORMAL,3527,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"22,24,31,33",N/A,NO,2021/03/02 00:00:01+00,"Conteo, Brechas",KR 73 X AV POPORO QUIMBAYA (CL 40 S),LAS CRUCES,NO,GRANDE,2004,3487_20210302_Esquema.pdf,3487_20210302_Planeamiento.pdf,3487_20210302_Electrico.pdf,,https://drive.google.com/file/d/1xpFsuienGwc3Ek-c-4Pa_GH5wZQt9Rjv/preview?usp=drivesdk,,f4c40749-5ea0-4d5b-9445-1909370584f3
-74.15641441,4.61879573800007,1294,3488,886,3488,TV 78B X CL 41 S,KENNEDY,SUR 2,ACTROS,SENCILLA,SI,21/10/2004,NORMAL,3527,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"22,23,24,31",722.723.724.731,NO,2021/03/02 00:00:01+00,"Conteo, Brechas, Fases por demanda, Fases por demanda invidentes",TV 78B X CL 41 S,LA ESPERANZA NORTE,AV. CIUDAD DE CALI,GRANDE,2004,3488_20210302_Esquema.pdf,3488_20210302_Planeamiento.pdf,3488_20210302_Electrico.pdf,,https://drive.google.com/file/d/1sPW-MPvWUa0EmldikC6hguKkVhpVP2tK/preview?usp=drivesdk,,1297da71-c616-4795-af57-6f58ddce322d
-74.1768285489999,4.62593208200002,1295,3489,1339,3489,AK 86 X DG 49 S,KENNEDY,SUR 2,C900,SENCILLA,SI,30/05/2014,NORMAL,3421,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,93",N/A,"21,22,293",N/A,NO,2022/12/16 00:00:01+00,N/A,AV CIUDAD DE CALI (AK 86) X DG 49 S,CLUB DE LOS LAGARTOS,AUTO SUR,PEQUEÑA,2014,3489_20221216_Esquema.pdf,3489_20221216_Planeamiento.pdf,3489_20221216_Electrico.pdf,,,,1686826a-bbff-459d-a7eb-05828cfc6429
-74.122466066,4.59392466600002,1296,3490,1059,3490,TV 35 X CL 38BIS S,PUENTE ARANDA,SUR 1,C900,SENCILLA,SI,4/08/2005,NORMAL,3603,CA-TA,DEFINITIVA,EXCLUSIVA PEATONAL,"3A,4A","3B,4B","23,24 (Exc)",724,NO,2021/02/02 00:00:01+00,Fases por demanda peatones e invidentes,AV CIUDAD DE QUITO (TV 35) X CL 38BIS S,TECHO,NO,GRANDE,2005,3490_20210202_Esquema.pdf,3490_20210202_Planeamiento.pdf,3490_20210202_Electrico.pdf,,,,33b7c8bd-e62f-4f4f-84f2-63056985a7af
-74.126539163,4.58191458000005,1297,3492,1075,3492,KR 26 X CL 44 S,RAFAEL URIBE,SUR 2,C900,SENCILLA,SI,21/12/1988,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3,4,7",N/A,"22,23,24,32,33,34 (Reg)",N/A,NO,2021/03/11 00:00:01+00,N/A,KR 26 X AV SANTA LUCIA (CL 44 S),LOS EJIDOS,NO,MEDIANA,1988,3492_20210311_Esquema.pdf,3492_20210311_Planeamiento.pdf,3492_20210311_Electrico.pdf,,https://drive.google.com/file/d/1eVgA_20XNb4N6MEMlkflcmh50_P60LgM/preview?usp=drivesdk,,8c2b4266-afd5-47b0-acd6-0652287c4325
-74.127078769,4.58323186600006,1298,3493,1078,3493,KR 27 X CL 44 S,RAFAEL URIBE,SUR 2,C900,SENCILLA,SI,1/10/1989,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,3,4",N/A,"21,23,31,34",N/A,NO,2021/03/12 00:00:01+00,N/A,KR 27 X AV SANTA LUCIA (CL 44 S),VERACRUZ,NQS,MEDIANA,1989,3493_20210312_Esquema.pdf,3493_20210312_Planeamiento.pdf,3493_20210312_Electrico.pdf,,https://drive.google.com/file/d/1qjHQx8CT54lT3eS754RS9sXxx5uPDerJ/preview?usp=drivesdk,,519985aa-feb6-479e-86a9-fbb498d825fd
-74.128572714,4.58673772400005,1299,3494,1081,3494,KR 33 X CL 44 S,RAFAEL URIBE,SUR 2,C900,SENCILLA,SI,1/10/1989,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,8,93,94",N/A,"21,32,294",N/A,NO,2021/03/12 00:00:01+00,N/A,AV JORGE GAITÁN CORTES (KR 33) X AV SANTA LUCIA (CL 44 S),SAN DIEGO,NO,MEDIANA,1989,3494_20210312_Esquema.pdf,3494_20210312_Planeamiento.pdf,3494_20210312_Electrico.pdf,,https://drive.google.com/file/d/16LzxDgN8wj3FhrY12QmpppC2y9umgnRG/preview?usp=drivesdk,,b15b88dc-0b22-4308-a1cc-6f6f75269eed
-74.1247340909999,4.58153608000003,1300,3495,1064,3495,KR 25A X CL 42 S Y DG 41A S,RAFAEL URIBE,SUR 2,C900,SENCILLA,SI,1/10/1989,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,1A,4",N/A,"21,21A,24,31 (Reg)",N/A,NO,2022/02/23 00:00:01+00,N/A,KR 25A X CL 42 S Y DG 41A S,LOS CEDROS,NO,MEDIANA,1989,3495_20220223_Esquema.pdf,3495_20220223_Planeamiento.pdf,3495_20220223_Electrico.pdf,,,,3c6577cd-d841-497e-a989-89b897a741b7
-74.1256122249999,4.58362163800007,1301,3496,1072,3496,KR 27 X CL 42 S,RAFAEL URIBE,SUR 2,C900,SENCILLA,SI,1/10/1989,NORMAL,3524,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,4",N/A,"21,24,34",N/A,NO,2022/06/14 00:00:01+00,N/A,KR 27 X CL 42 S,BAVARIA,NO,PEQUEÑA,1989,3496_20220614_Esquema.pdf,3496_20220614_Planeamiento.pdf,3496_20220614_Electrico.pdf,,,,1779b025-0087-4b5f-abb0-5f8e92e20acc
-74.1239026269999,4.59937431500003,1302,3497,786,3497,AK 50 X CL 33 S,PUENTE ARANDA,SUR 2,ACTROS,SENCILLA,SI,5/01/1995,NORMAL,3525,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24,31,32 (Reg)",N/A,NO,2020/10/29 00:00:01+00,N/A,AV BATALLÓN CALDAS (AK 50) X CL 33 S,LA URIBE,NO,MEDIANA,1995,3497_20201029_Esquema.pdf,3497_20201029_Planeamiento.pdf,3497_20201029_Electrico.pdf,https://drive.google.com/file/d/1XQ-w2oTQXVSWQs2CoMOZs1JBe6A_wleN/preview?usp=drivesdk,https://drive.google.com/file/d/1wh9tsTbJZhwgF0Wswl2aZRrLOgmERK0t/preview?usp=drivesdk,,302e2b54-ef7b-45d9-b5fa-73ff7f59e2df
-74.125254892,4.59770677900002,1303,3498,790,3498,AK 50 X CL 37A S,PUENTE ARANDA,SUR 2,ACTROS,SENCILLA,SI,7/10/2000,PMT,3525,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,3,92",N/A,"21,23,32,33",N/A,44,2021/04/12 00:00:01+00,N/A,AV BATALLÓN CALDAS (AK 50) X CL 37A S,VERAGUAS,NO,MEDIANA,2000,3498_20210412_Esquema.pdf,3498_20210412_Planeamiento.pdf,3498_20210412_Electrico.pdf,https://drive.google.com/file/d/1ArK-a3EgtShpbQcAGISih8rFkWj4ogtJ/preview?usp=drivesdk,https://drive.google.com/file/d/1y2wjyeM1BDKwno8dH-elL8VKYhHerNYg/preview?usp=drivesdk,,05f0ff41-4586-4ff7-bce3-7a76610a249f
-74.126254613,4.59553779900006,1304,3499,1073,3499,AK 50 X CL 39A S,PUENTE ARANDA,SUR 2,ACTROS,SENCILLA,SI,9/09/2000,PMT,3525,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,6",N/A,"22,23,24,31",N/A,NO,2020/10/29 00:00:01+00,"Brechas, Fases por demanda",AV BATALLÓN CALDAS (AK 50) X CL 39A S,BAQUERO,NO,MEDIANA,2000,3499_20201029_Esquema.pdf,3499_20201029_Planeamiento.pdf,3499_20201029_Electrico.pdf,,,,267628e4-b30c-4ba4-8011-da5128fb6863
-74.1798873079999,4.63458973400003,1305,3500,1154,3500,AK 89B X CL 49 S,BOSA,SUR 2,C900,SENCILLA,SI,24/07/2009,NORMAL,3422,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,24,32",N/A,NO,2022/06/10 00:00:01+00,N/A,AV TINTAL (AK 89B) X CL 49 S,SAN VICENTE FERRER,NO,PEQUEÑA,2009,3500_20220610_Esquema.pdf,3500_20220610_Planeamiento.pdf,3500_20220610_Electrico.pdf,https://drive.google.com/file/d/1XmmZV4ScxCYZnBIasVDrvYzCi3JDDO6t/preview?usp=drivesdk,,,a853e888-8747-4f1b-93f2-e6ae5bb7ba54
-74.1826246909999,4.63365023300003,1306,3501,1157,3501,AK 89B X CL 51 S,BOSA,SUR 2,C900,SENCILLA,SI,19/10/2009,PMT,3422,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,24,33",N/A,NO,2022/08/05 00:00:01+00,N/A,AK 89B X CL 51 S,VOTO NACIONAL,NO,PEQUEÑA,2009,3501_20220805_Esquema.pdf,3501_20220805_Planeamiento.pdf,3501_20220805_Electrico.pdf,,,,f2c53ad3-7d0b-4207-b1e5-12752921ea6f
-74.104517577,4.59356440800002,1307,3502,1021,3502,AK 27 X CL 14 S,ANTONIO NARINO,SUR 1,ACTROS,SENCILLA,SI,6/10/2006,NORMAL,3618,BT-TF,DEFINITIVA,EXCLUSIVA PEATONAL,"1,2",N/A,"21,22 (Exc)",N/A,NO,2020/12/17 00:00:01+00,N/A,AV GENERAL SANTANDER (AK 27) X CL 14 S,SANTA LIBRADA,NO,PEQUEÑA,2006,3502_20201217_Esquema.pdf,3502_20201217_Planeamiento.pdf,3502_20201217_Electrico.pdf,,,,26a16035-356b-452c-a547-fa46d0fe0259
-74.189421927,4.63103804600007,1308,3503,1513,3503,AK 89B X CL 56H S,BOSA,SUR 2,C900,DOBLE,NO,28/01/2023,PMT,3422,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL","2, 4, 11",N/A,"22, 24, 311",N/A,NO,2023/01/28 00:00:01+00,N/A,AK 89B X CL 56H S,ACEVEDO TEJADA,NO,PEQUEÑA,2023,3503_20230128_Esquema.pdf,3503_20230128_Planeamiento.pdf,3503_20230128_Electrico.pdf,,,,53d5cdbb-1598-4901-8c99-f8b99b194022
-74.188826994,4.63121134100004,1309,3503,1513,3503,AK 89B X CL 56H S,BOSA,SUR 2,C900,DOBLE,SI,30/10/2009,PMT,3422,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1, 3,12",N/A,"23, 212",N/A,NO,2023/01/28 00:00:01+00,N/A,AK 89B X CL 56F S,ACEVEDO TEJADA,NO,PEQUEÑA,2009,3503_20230128_Esquema.pdf,3503_20230128_Planeamiento.pdf,3503_20230128_Electrico.pdf,,,,b2c14128-cf1d-4cba-8a21-3ad51db45302
-74.174847353,4.63600481200007,1310,3504,1206,3504,AK 89B X AC 43 S,KENNEDY,SUR 2,C900,DOBLE,SI,29/12/2010,NORMAL,3422,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,14,214,314",N/A,"21, 22, 31, 32","721, 722, 731, 732 Desconectados","41, 42",2023/02/22 00:00:01+00,Activación de sonoros,AV TINTAL (AK 89B) X AV CIUDAD DE VILLAVICENCIO (AC 43 S),SAN FERNANDO OCCIDENTAL,NO,PEQUEÑA,2010,3504_20230222_Esquema.pdf,3504_20230222_Planeamiento.pdf,3504_20230222_Electrico.pdf,,https://drive.google.com/file/d/1wSYkGojnorQZSN5O93I9MylULmWkZk-7/preview?usp=drivesdk,,995a4565-d8a1-4c0d-a6c3-8e335d29dd0b
-74.174132308,4.63469169700005,1311,3504,1206,3504,AK 89B X AC 43 S,KENNEDY,SUR 2,C900,DOBLE,NO,29/12/2010,NORMAL,3422,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","3,4",N/A,"23, 24",N/A,NO,2023/02/22 00:00:01+00,N/A,KR 88G X AV CIUDAD DE VILLAVICENCIO (AC 43 S),SAN FERNANDO OCCIDENTAL,NO,PEQUEÑA,2010,3504_20230222_Esquema.pdf,3504_20230222_Planeamiento.pdf,3504_20230222_Electrico.pdf,,https://drive.google.com/file/d/1wSYkGojnorQZSN5O93I9MylULmWkZk-7/preview?usp=drivesdk,,1966e2ae-1a86-417f-a162-d18381b80ba8
-74.1575318119999,4.64989391300003,1312,3505,1382,3505,KR 90 X CL 6D,KENNEDY,SUR 2,C900,SENCILLA,SI,3/09/2014,NORMAL,2437,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24",N/A,NO,2023/02/15 00:00:01+00,"Brechas, Fases por demanda",KR 90 X CL 6D,LAS FERIAS OCCIDENTAL,AV. PRIMERO DE MAYO,PEQUEÑA,2014,3505_20230215_Esquema.pdf,3505_20230215_Planeamiento.pdf,3505_20230215_Electrico.pdf,,,,640fcbd8-6caf-4ecc-9287-33606a3051cc
-74.155866417,4.61655125400006,1313,3506,1490,3506,TV 78H X CL 41 S,KENNEDY,SUR 2,ACTROS,SENCILLA,SI,18/12/2016,NORMAL,3527,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,91,94",N/A,"23,24,291,394","723, 724 ,7291, 7394",NO,2022/09/20 00:00:01+00,"Conteo, Activación de sonoros",AV PRIMERO DE MAYO (TV 78H) X CL 41 S,CIUDAD KENNEDY CENTRAL,NO,MEDIANA,2016,3506_20220920_Esquema.pdf,3506_20220920_Planeamiento.pdf,3506_20220920_Electrico.pdf,,https://drive.google.com/file/d/1XmIoYtnzTcGLr-JIRLmr0RY3l331FAMV/preview?usp=drivesdk,,055e910c-9be9-4c24-9631-0099aa11d2ea
-74.160206363,4.61811649500004,1314,3507,1517,3507,TV 78J X CL 42 S,KENNEDY,SUR 2,C900,SENCILLA,SI,18/12/2016,NORMAL,3528,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,5,7,91,94",N/A,"23,25",724,NO,2021/03/10 00:00:01+00,Activación de sonoros,TV 78J X CL 42 S,CIUDAD KENNEDY SUR,NO,PEQUEÑA,2016,3507_20210310_Esquema.pdf,3507_20210310_Planeamiento.pdf,3507_20210310_Electrico.pdf,,,,71a9c5ac-a07b-4c0f-bce0-0407a42c6812
-74.1563454619999,4.64378597100006,1315,3509,1296,3509,KR 87A X CL 6A,KENNEDY,SUR 2,C900,SENCILLA,SI,7/03/2013,NORMAL,2404,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,7,12,92",N/A,"22,392,27,212",72.273.927.277.212,NO,2020/02/19 00:00:01+00,Fases por demanda peatones e invidentes,KR 87A X CL 6A,SANTA BARBARA CENTRAL,NO,MEDIANA,2013,3509_20200219_Esquema.pdf,3509_20200219_Planeamiento.pdf,3509_20200219_Electrico.pdf,,,,27be4baf-25b3-4199-b132-0cea77e93228
-74.1545848759999,4.64502250300006,1316,3510,1230,3510,KR 87A X CL 6D,KENNEDY,SUR 2,C900,DOBLE,SI,8/09/2011,NORMAL,2404,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,6,92",N/A,23292,N/A,NO,2021/02/06 00:00:01+00,N/A,KR 87A X CL 6D,SAN CAYETANO,AV. CIUDAD DE CALI,PEQUEÑA,2011,3510_20210206_Esquema.pdf,3510_20210206_Planeamiento.pdf,3510_20210206_Electrico.pdf,,,,d2d4551a-38b2-43d2-997c-378c2167caf1
-74.153429336,4.64321914000004,1317,3510,1230,3510,KR 87A X CL 6D,KENNEDY,SUR 2,C900,DOBLE,NO,13/08/2012,NORMAL,2404,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,13,6A",N/A,213,N/A,NO,2021/02/06 00:00:01+00,"Conteo, Brechas",AV CIUDAD DE CALI (AK 86) X CL 6D,SAN JOSE V SECTOR, ,GRANDE,2012,3510_20210206_Esquema.pdf,3510_20210206_Planeamiento.pdf,3510_20210206_Electrico.pdf,,,,efc231b8-309c-41fc-be70-ff4428e4bd37
-74.0936220839999,4.56823289800008,1318,3512,1565,3512,KR 3 X CL 27 SUR,SAN CRISTOBAL,SUR 1,ACTROS,DOBLE,SI,13/12/2018,NORMAL,3606,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","3,7,12,94A,912",N/A,"23,212,312,294A,2912","723,7212,7312,7294A,72912",NO,2021/02/11 00:00:01+00,Activación de sonoros,KR 3 X CL 27 SUR,MONTEBELLO,NO,PEQUEÑA,2018,3512_20210211_Esquema.pdf,3512_20210211_Planeamiento.pdf,3512_20210211_Electrico.pdf,,,,327fbe17-845e-4a93-ac1a-ef1c2af12d45
-74.093771315,4.56741893900005,1319,3512,1565,3512,KR 3 X CL 27 SUR,SAN CRISTOBAL,SUR 1,ACTROS,DOBLE,NO,13/12/2018,NORMAL,3606,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3A,4",N/A,"22,23A,24,32","722,723A,724,732",NO,2021/02/11 00:00:01+00,Activación de sonoros,KR 3 X CL 27A SUR,SURAMERICA,NO,PEQUEÑA,2018,3512_20210211_Esquema.pdf,3512_20210211_Planeamiento.pdf,3512_20210211_Electrico.pdf,,,,28cc5844-7c2c-4f9d-b06c-3ce92b76fed7
-74.165786515,4.61734220700004,1320,3513,1567,3513,KR 79 X CL 45 SUR,KENNEDY,SUR 2,C900,SENCILLA,SI,4/02/2019,NORMAL,3527,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,4",N/A,"21,24",N/A,NO,2021/02/05 00:00:01+00,"Brechas, Fases por demanda, Fases por demanda peatones",KR 79 X CL 45 SUR,PASTRANA,NQS,PEQUEÑA,2019,3513_20210205_Esquema.pdf,3513_20210205_Planeamiento.pdf,3513_20210205_Electrico.pdf,,,,23c63078-1d4f-4024-bc23-cd92312ebfeb
-74.1604842949999,4.58011727100006,1321,3654,1534,3654,AK 51 X CL 68F SUR,CIUDAD BOLIVAR,SUR 2,ACTROS,SENCILLA,SI,6/11/2018,NORMAL,3510,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3,4,8",N/A,"22,23,24,33,34",722.723.724.733.734,NO,2020/12/04 00:00:01+00,"Cola - Siguiente Intersección, Activación de sonoros",AV JORGE GAITÁN CORTES (AK 51) X CL 68F SUR,EL ENSUENO,NO,MEDIANA,2018,3654_20201204_Esquema.pdf,3654_20201204_Planeamiento.pdf,3654_20201204_Electrico.pdf,,,,501d894d-0ec2-4cf9-84a8-83dc9843db5c
-74.104523651,4.60372049200004,1322,3655,1330,3655,KR 31D X CL 2,PUENTE ARANDA,SUR 1,C900,SENCILLA,SI,8/02/2014,NORMAL,3603,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,4",N/A,"21,34",N/A,NO,2021/01/16 00:00:01+00,N/A,KR 31D X CL 2,CIUDAD KENNEDY CENTRAL,NO,PEQUEÑA,2014,3655_20210116_Esquema.pdf,3655_20210116_Planeamiento.pdf,3655_20210116_Electrico.pdf,https://drive.google.com/file/d/1IPFXNMV4xeN-QLirosc1Bi4uWlb3oEbL/preview?usp=drivesdk,https://drive.google.com/file/d/1EyyA4Xz0TkYc20KIownKigJJJPE4iNWy/preview?usp=drivesdk,,007b598f-09c9-4523-8809-0fa401c1b739
-74.161380994,4.60957375200007,1323,3657,1469,3657,DG 44 S X KR 77V BIS,KENNEDY,SUR 2,C900,SENCILLA,SI,3/02/2017,NORMAL,3527,RP-TF,DEFINITIVA,EXCLUSIVA PEATONAL,"1,2",N/A,"21,22 (Exc)",722,NO,2021/03/02 00:00:01+00,Activación de sonoros,AV VILLAVICENCIO (DG 44 S) X KR 77V BIS,TIMIZA B,NO,PEQUEÑA,2017,3657_20210302_Esquema.pdf,3657_20210302_Planeamiento.pdf,3657_20210302_Electrico.pdf,,https://drive.google.com/file/d/1to5Ge2CVt05Qs2gfQDoXnW5FyvVLpZ16/preview?usp=drivesdk,,6d279bf7-e41c-4f4f-b404-68c1adfb1924
-74.1154786289999,4.61328204000006,1324,3658,1316,3658,AK 50 X CL 2C,PUENTE ARANDA,SUR 2,ACTROS,SENCILLA,SI,21/09/2013,NORMAL,3526,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,7,93",N/A,"22,23,31",N/A,NO,2020/10/28 00:00:01+00,N/A,AV BATALLÓN CALDAS (AK 50) X CL 2C,BOSA NOVA,NO,MEDIANA,2013,3658_20201028_Esquema.pdf,3658_20201028_Planeamiento.pdf,3658_20201028_Electrico.pdf,https://drive.google.com/file/d/1-mm9Sji7rCGHkO3vGHfo4RY6OYNYdzri/preview?usp=drivesdk,https://drive.google.com/file/d/1XfzUAUwIUPr96FYVLZUSk0b7usak6Jpu/preview?usp=drivesdk,,f181d44e-5329-4d8f-9d5a-36121775c60e
-74.1191881359999,4.60645185800007,1325,3659,770,3659,AK 50 X DG 16 S,PUENTE ARANDA,SUR 2,ACTROS,SENCILLA,SI,10/10/2000,NORMAL,3526,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,3,4,11,12",N/A,"21,22,23,24,33,34,311,312",N/A,"43, 44",2021/08/13 00:00:01+00,N/A,AV BATALLÓN CALDAS (AK 50) X DG 16 S,RICAURTE,NO,MEDIANA,2000,3659_20210813_Esquema.pdf,3659_20210813_Planeamiento.pdf,3659_20210813_Electrico.pdf,https://drive.google.com/file/d/1Ki6LzGlWNC5iozCTs3_nULFJmZtozUH1/preview?usp=drivesdk,,,29d9de5a-57d0-46c4-869a-92dc3389cd0d
-74.116847943,4.61060932200007,1326,3660,759,3660,AK 50 X CL 1G,PUENTE ARANDA,SUR 2,ACTROS,SENCILLA,SI,28/07/2000,NORMAL,3526,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"22,23,24,31",N/A,NO,2022/03/31 00:00:01+00,N/A,AV BATALLÓN CALDAS (AK 50) X CL 1G,VILLA NELLY III SECTOR,NO,MEDIANA,2000,3660_20220331_Esquema.pdf,3660_20220331_Planeamiento.pdf,3660_20220331_Electrico.pdf,,https://drive.google.com/file/d/1Z98dUbrW8IECHEC-CKcIFyYDq7q-uIUT/preview?usp=drivesdk,,f3d4680c-acdd-4f76-8421-f3d3d4832c38
-74.111376268,4.60243413200004,1327,3661,733,3661,AK 36 X AC 8 S,PUENTE ARANDA,SUR 1,C900,SENCILLA,SI,19/07/2000,NORMAL,3603,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,3,4,7",N/A,"21,24,33,37",721.724.733.737,NO,2021/01/16 00:00:01+00,"Brechas, Activación de sonoros",AV CUNDINAMARCA (AK 36) X AV FUCHA (AC 8 S),SAGRADO CORAZON,NO,MEDIANA,2000,3661_20210116_Esquema.pdf,3661_20210116_Planeamiento.pdf,3661_20210116_Electrico.pdf,https://drive.google.com/file/d/12_oseFmH5Ealk1IhNjtSJBWGt9LOidRZ/preview?usp=drivesdk,https://drive.google.com/file/d/1GTl-nXOVyEDY-eUMUAqtNYYypJlaN1XU/preview?usp=drivesdk,,b123e71f-1e07-4f14-a49e-c76a85eb375c
-74.1093875829999,4.60502463200004,1328,3662,725,3662,AK 36 X CL 1F,PUENTE ARANDA,SUR 1,C900,SENCILLA,SI,18/07/2000,NORMAL,3603,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,5",N/A,"22,23,31",N/A,NO,2021/02/16 00:00:01+00,N/A,AV CUNDINAMARCA (AK 36) X CL 1F,EDUARDO SANTOS,NO,MEDIANA,2000,3662_20210216_Esquema.pdf,3662_20210216_Planeamiento.pdf,3662_20210216_Electrico.pdf,,,,421e60e8-0a11-4966-8f02-676c5cbad81f
-74.1079114739999,4.60693142100007,1329,3663,716,3663,AK 36 X CL 2B,PUENTE ARANDA,SUR 1,C900,SENCILLA,SI,21/12/1993,NORMAL,3603,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,6",N/A,"21,23,24,32",N/A,NO,2022/08/16 00:00:01+00,N/A,AV CUNDINAMARCA (AK 36) X CL 2B,LOS ALAMOS,NO,MEDIANA,1993,3663_20220816_Esquema.pdf,3663_20220816_Planeamiento.pdf,3663_20220816_Electrico.pdf,,https://drive.google.com/file/d/1DaVHgRNfBVFHjjQOq1qHOJro3TFnI1iF/preview?usp=drivesdk,,cb0133a1-c3e0-4cc3-9aed-49b8609ac31b
-74.1184804649999,4.60769370900005,1330,3664,767,3664,AK 50 X AC 8 S,PUENTE ARANDA,SUR 2,ACTROS,SENCILLA,SI,21/12/1993,NORMAL,3526,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,4,5,92",N/A,"21,24,32,35",N/A,NO,2021/08/13 00:00:01+00,N/A,AV BATALLÓN CALDAS (AK 50) X AV FUCHA (AC 8 S),CIUDAD KENNEDY NORTE,AV. BOYACA,MEDIANA,1993,3664_20210813_Esquema.pdf,3664_20210813_Planeamiento.pdf,3664_20210813_Electrico.pdf,,https://drive.google.com/file/d/1C0T_DJWGiQWGGGmv5szTsfU_8-0DVS81/preview?usp=drivesdk,,1b726087-d74b-4742-a370-c0ba354b684b
